瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2024-09-17 10:00,29.8,,69,35.1
143,措备,2024-09-17 11:00,31,,64,39.3
143,措备,2024-09-17 12:00,33,,58,43.1
143,措备,2024-09-17 13:00,33.5,,57,44.6
143,措备,2024-09-17 14:00,34.2,,53,45.2
143,措备,2024-09-17 15:00,35.2,,50,45.6
143,措备,2024-09-17 16:00,35.5,,48,43.2
143,措备,2024-09-17 17:00,34.3,,51,36.7
143,措备,2024-09-17 18:00,33.1,,57,33.6
143,措备,2024-09-17 19:00,31.6,,59,31.6
143,措备,2024-09-17 20:00,30.9,,61,30.7
143,措备,2024-09-17 21:00,29.9,,68,29.8
143,措备,2024-09-17 22:00,29,,73,29.2
143,措备,2024-09-17 23:00,28.4,,76,28.6
143,措备,2024-09-18 00:00,27.7,,79,28
143,措备,2024-09-18 01:00,27.3,,81,27.6
143,措备,2024-09-18 02:00,27.1,,83,27.4
143,措备,2024-09-18 03:00,26.6,,85,27
143,措备,2024-09-18 04:00,26.3,,88,26.8
143,措备,2024-09-18 05:00,26,,90,26.4
143,措备,2024-09-18 06:00,25.8,,91,26.2
143,措备,2024-09-18 07:00,26.2,,89,26.6
143,措备,2024-09-18 08:00,27.7,,82,28.2
143,措备,2024-09-18 09:00,29.5,,75,32.4
143,措备,2024-09-18 10:00,31.6,,65,37.6
143,措备,2024-09-18 11:00,31.6,,62,38.4
143,措备,2024-09-18 12:00,33.2,,59,44.3
143,措备,2024-09-18 13:00,34.1,,56,46
143,措备,2024-09-18 14:00,35.4,,50,46.7
143,措备,2024-09-18 15:00,34.1,,53,39.1
143,措备,2024-09-18 16:00,33.2,,56,35.1
143,措备,2024-09-18 17:00,32.6,,57,33.2
143,措备,2024-09-18 18:00,32,,60,32
143,措备,2024-09-18 19:00,30.1,0,72,30.6
143,措备,2024-09-18 20:00,28.8,0,79,29.9
143,措备,2024-09-18 21:00,28.1,,80,29.2
143,措备,2024-09-18 22:00,27.2,,82,28.3
143,措备,2024-09-18 23:00,26.8,,83,28
143,措备,2024-09-19 00:00,26.6,,83,27.7
143,措备,2024-09-19 01:00,26.4,,85,27.1
143,措备,2024-09-19 02:00,26.3,,86,26.6
143,措备,2024-09-19 03:00,25.8,,89,26.2
143,措备,2024-09-19 04:00,24.9,,92,25.7
143,措备,2024-09-19 05:00,24.7,,92,25.4
143,措备,2024-09-19 06:00,24.5,,93,25.4
143,措备,2024-09-19 07:00,25.1,,91,26.4
143,措备,2024-09-19 08:00,26.4,,83,28.8
143,措备,2024-09-19 09:00,27.1,,80,30.4
143,措备,2024-09-19 10:00,28.6,,74,34.9
143,措备,2024-09-19 11:00,30.4,,65,38.7
143,措备,2024-09-19 12:00,31.1,,58,38.4
143,措备,2024-09-19 13:00,31.9,,56,39.5
143,措备,2024-09-19 14:00,32.9,,50,41.1
143,措备,2024-09-19 15:00,33.2,,49,39.6
143,措备,2024-09-19 16:00,33.8,,50,40.5
143,措备,2024-09-19 17:00,33.6,,52,37.1
143,措备,2024-09-19 18:00,32.3,,58,33.3
143,措备,2024-09-19 19:00,31.3,,64,31.6
143,措备,2024-09-19 20:00,30.5,,68,30.6
143,措备,2024-09-19 21:00,29.7,,72,29.7
143,措备,2024-09-19 22:00,29.2,,74,29.1
143,措备,2024-09-19 23:00,28.6,,78,28.7
143,措备,2024-09-20 00:00,28.2,,80,28.1
143,措备,2024-09-20 01:00,27.4,,84,27.6
143,措备,2024-09-20 02:00,27.1,,84,27.5
143,措备,2024-09-20 03:00,26.6,,87,27.3
143,措备,2024-09-20 04:00,26.4,,88,27.1
143,措备,2024-09-20 05:00,26.4,,88,27.1
143,措备,2024-09-20 06:00,26.3,,89,27
143,措备,2024-09-20 07:00,26.4,,88,27.4
143,措备,2024-09-20 08:00,26.7,,86,28.7
143,措备,2024-09-20 09:00,26.8,.2,88,28.3
143,措备,2024-09-20 10:00,26.7,.4,89,28.7
143,措备,2024-09-20 11:00,27.2,.1,87,28.4
143,措备,2024-09-20 12:00,27.5,.4,86,28.9
143,措备,2024-09-20 13:00,27.9,.4,85,30.4
143,措备,2024-09-20 14:00,27.2,1.9,89,28.9
143,措备,2024-09-20 15:00,26.4,4.1,93,27.8
143,措备,2024-09-20 16:00,25.6,4.6,92,27.5
143,措备,2024-09-20 17:00,25.8,.9,92,27.6
143,措备,2024-09-20 18:00,25.6,2.6,94,27
143,措备,2024-09-20 19:00,25.6,.3,94,26.8
143,措备,2024-09-20 20:00,25.5,.5,94,26.6
143,措备,2024-09-20 21:00,25.4,0,94,26.6
143,措备,2024-09-20 22:00,25.3,0,93,26.4
143,措备,2024-09-20 23:00,25.4,0,93,26.3
143,措备,2024-09-21 00:00,25.2,,93,26.2
143,措备,2024-09-21 01:00,25.3,,92,26
143,措备,2024-09-21 02:00,25.3,0,93,25.9
143,措备,2024-09-21 03:00,25.4,,91,25.9
143,措备,2024-09-21 04:00,23,.9,94,25.2
143,措备,2024-09-21 05:00,20.8,1.1,96,23.4
143,措备,2024-09-21 06:00,19.7,7,96,21.9
143,措备,2024-09-21 07:00,20,1.5,95,21.8
143,措备,2024-09-21 08:00,20.3,1.9,96,21.8
143,措备,2024-09-21 09:00,20.4,1.5,96,22.7
143,措备,2024-09-21 10:00,21,2.4,95,24.2
143,措备,2024-09-21 11:00,21.4,2,93,25
143,措备,2024-09-21 12:00,21.3,5,95,24.2
143,措备,2024-09-21 13:00,20.8,15.3,97,22.2
143,措备,2024-09-21 14:00,21.1,5.6,96,23.3
143,措备,2024-09-21 15:00,21.3,2,96,23.5
143,措备,2024-09-21 16:00,21.4,1.7,94,23.5
143,措备,2024-09-21 17:00,21.1,2.9,96,22.6
143,措备,2024-09-21 18:00,20.7,14.2,97,21.7
143,措备,2024-09-21 19:00,20.4,6,97,21.5
143,措备,2024-09-21 20:00,20.3,4.8,97,21.3
143,措备,2024-09-21 21:00,20.3,6.9,97,21.2
143,措备,2024-09-21 22:00,20.4,3.8,97,21.6
143,措备,2024-09-21 23:00,20.5,1.1,97,21.8
143,措备,2024-09-22 00:00,20.5,0,97,21.8
143,措备,2024-09-22 01:00,20.7,,96,22
143,措备,2024-09-22 02:00,20.4,,96,21.8
143,措备,2024-09-22 03:00,20.6,,97,22
143,措备,2024-09-22 04:00,20.6,,97,22.1
143,措备,2024-09-22 05:00,20.6,,97,22.1
143,措备,2024-09-22 06:00,20.6,,97,22.1
143,措备,2024-09-22 07:00,20.7,,96,22.2
143,措备,2024-09-22 08:00,21,,91,23.3
143,措备,2024-09-22 09:00,21.6,,87,24.8
143,措备,2024-09-22 10:00,22.1,,81,25.1
143,措备,2024-09-22 11:00,24.2,,67,28.3
143,措备,2024-09-22 12:00,25.4,,62,31.6
143,措备,2024-09-22 13:00,24.5,,62,28.4
143,措备,2024-09-22 14:00,24.8,,61,28.3
143,措备,2024-09-22 15:00,24.3,0,63,26.6
143,措备,2024-09-22 16:00,24.1,,63,25.9
143,措备,2024-09-22 17:00,24.1,,63,25.1
143,措备,2024-09-22 18:00,22.7,,66,23.2
143,措备,2024-09-22 19:00,22,,69,22.1
143,措备,2024-09-22 20:00,21.3,,67,20.9
143,措备,2024-09-22 21:00,20.8,,68,20.6
143,措备,2024-09-22 22:00,20.4,,68,20.3
143,措备,2024-09-22 23:00,20,,70,20.3
143,措备,2024-09-23 00:00,20.4,,66,20.1
143,措备,2024-09-23 01:00,20.2,,67,20
143,措备,2024-09-23 02:00,19.9,,62,19.2
143,措备,2024-09-23 03:00,19.6,,63,18.8
143,措备,2024-09-23 04:00,19.2,,66,18.6
143,措备,2024-09-23 05:00,18.2,,71,18.5
143,措备,2024-09-23 06:00,18,,74,18.9
143,措备,2024-09-23 07:00,18.9,,72,19.5
143,措备,2024-09-23 08:00,19.3,,67,20.7
143,措备,2024-09-23 09:00,21,,55,22.6
143,措备,2024-09-23 10:00,21.7,,49,25.9
143,措备,2024-09-23 11:00,22.6,,46,29.5
143,措备,2024-09-23 12:00,23.2,,49,32.8
143,措备,2024-09-23 13:00,23.1,,49,32.7
143,措备,2024-09-23 14:00,23.1,,47,31.2
143,措备,2024-09-23 15:00,23,,44,30.2
143,措备,2024-09-23 16:00,21.9,,45,27.1
143,措备,2024-09-23 17:00,21.4,,47,22.9
143,措备,2024-09-23 18:00,20.6,,52,20.6
143,措备,2024-09-23 19:00,19.6,,56,19.1
143,措备,2024-09-23 20:00,18.5,,62,18.3
143,措备,2024-09-23 21:00,17.3,,68,17.9
143,措备,2024-09-23 22:00,16.5,,72,17.5
143,措备,2024-09-23 23:00,15.7,,80,17.1
143,措备,2024-09-24 00:00,15.2,,82,16.6
143,措备,2024-09-24 01:00,14.7,,84,16.2
143,措备,2024-09-24 02:00,14.1,,88,15.9
143,措备,2024-09-24 03:00,13.9,,91,15.7
143,措备,2024-09-24 04:00,13.8,,90,15.6
143,措备,2024-09-24 05:00,13.8,,91,15.9
143,措备,2024-09-24 06:00,14.1,,91,16.3
143,措备,2024-09-24 07:00,14.3,,90,16.7
143,措备,2024-09-24 08:00,15.2,,87,17.7
143,措备,2024-09-24 09:00,17.2,,75,20.8
143,措备,2024-09-24 10:00,19,,67,24.2
143,措备,2024-09-24 11:00,22.2,,61,30
143,措备,2024-09-24 12:00,23.7,,61,32.4
143,措备,2024-09-24 13:00,24.5,,59,34.2
143,措备,2024-09-24 14:00,25.5,,59,34.2
143,措备,2024-09-24 15:00,25,,58,31.4
143,措备,2024-09-24 16:00,25.1,,59,30.1
143,措备,2024-09-24 17:00,24.5,,62,26.9
143,措备,2024-09-24 18:00,23.3,,66,24.2
143,措备,2024-09-24 19:00,22,,72,22.2
143,措备,2024-09-24 20:00,21.2,,76,21.2
143,措备,2024-09-24 21:00,20.6,,79,20.6
143,措备,2024-09-24 22:00,20.1,,81,20.1
143,措备,2024-09-24 23:00,19.8,,82,20
143,措备,2024-09-25 00:00,19.5,,84,19.5
143,措备,2024-09-25 01:00,19.2,,85,19.3
143,措备,2024-09-25 02:00,18.8,,87,18.8
143,措备,2024-09-25 03:00,18.3,,90,18.8
143,措备,2024-09-25 04:00,18,,91,18.6
143,措备,2024-09-25 05:00,17.7,,93,18.4
143,措备,2024-09-25 06:00,17.4,,95,18.1
143,措备,2024-09-25 07:00,18.1,,93,18.4
143,措备,2024-09-25 08:00,19.9,,83,20.1
143,措备,2024-09-25 09:00,21.8,,76,23.3
143,措备,2024-09-25 10:00,24.7,,68,28.9
143,措备,2024-09-25 11:00,25.8,,62,33.1
143,措备,2024-09-25 12:00,26.1,,60,33.5
143,措备,2024-09-25 13:00,26.7,,56,33.7
143,措备,2024-09-25 14:00,27.4,,51,34.1
143,措备,2024-09-25 15:00,27.7,,51,31.6
143,措备,2024-09-25 16:00,28.1,,52,31.3
143,措备,2024-09-25 17:00,27,,59,27.4
143,措备,2024-09-25 18:00,25.7,,63,25.1
143,措备,2024-09-25 19:00,24.7,,64,23.4
143,措备,2024-09-25 20:00,23.6,,67,22.5
143,措备,2024-09-25 21:00,22.6,,73,21.8
143,措备,2024-09-25 22:00,22,,75,21.3
143,措备,2024-09-25 23:00,21.3,,79,20.7
143,措备,2024-09-26 00:00,20.4,,84,20.3
143,措备,2024-09-26 01:00,19.8,,89,19.9
143,措备,2024-09-26 02:00,19,,90,19.5
143,措备,2024-09-26 03:00,18.7,,91,19.2
143,措备,2024-09-26 04:00,18.4,,92,19.1
143,措备,2024-09-26 05:00,18.4,,92,19.4
143,措备,2024-09-26 06:00,18.1,,93,19.2
143,措备,2024-09-26 07:00,18.6,,90,19.3
143,措备,2024-09-26 08:00,20.1,,83,21.5
143,措备,2024-09-26 09:00,21.9,,77,24.4
143,措备,2024-09-26 10:00,23.5,,68,27.9
143,措备,2024-09-26 11:00,25.5,,61,33
143,措备,2024-09-26 12:00,27.1,,56,36.2
143,措备,2024-09-26 13:00,27.9,,52,38
143,措备,2024-09-26 14:00,29,,46,38.3
143,措备,2024-09-26 15:00,28.4,,46,31.3
143,措备,2024-09-26 16:00,28.6,,47,30.3
143,措备,2024-09-26 17:00,27.7,,56,28.5
143,措备,2024-09-26 18:00,26.8,,60,26.7
143,措备,2024-09-26 19:00,26.2,,65,25.5
143,措备,2024-09-26 20:00,24.6,,71,24.3
143,措备,2024-09-26 21:00,23.6,,76,23.4
143,措备,2024-09-26 22:00,22.8,,79,22.7
143,措备,2024-09-26 23:00,22,,84,22.1
143,措备,2024-09-27 00:00,21.9,,84,22
143,措备,2024-09-27 01:00,21.1,,87,21.5
143,措备,2024-09-27 02:00,21.1,,89,21.9
143,措备,2024-09-27 03:00,20.8,,90,21.2
143,措备,2024-09-27 04:00,20.5,,91,20.8
143,措备,2024-09-27 05:00,20.7,,90,21.6
143,措备,2024-09-27 06:00,20.6,,90,21.1
143,措备,2024-09-27 07:00,20.8,,90,21.8
143,措备,2024-09-27 08:00,21.6,,88,22.8
143,措备,2024-09-27 09:00,22.8,,83,26.3
143,措备,2024-09-27 10:00,24.9,,75,29.7
143,措备,2024-09-27 11:00,27,,64,34.4
143,措备,2024-09-27 12:00,26.6,,65,31.3
143,措备,2024-09-27 13:00,27.9,,56,37.9
143,措备,2024-09-27 14:00,28.7,,52,39.4
143,措备,2024-09-27 15:00,27.6,,58,33.8
143,措备,2024-09-27 16:00,26.9,,61,30
143,措备,2024-09-27 17:00,26.1,,63,27.9
143,措备,2024-09-27 18:00,24.9,,68,26
143,措备,2024-09-27 19:00,24.1,,71,24.9
143,措备,2024-09-27 20:00,22.9,,79,23.5
143,措备,2024-09-27 21:00,22.6,,80,22.7
143,措备,2024-09-27 22:00,22.2,,82,22.2
143,措备,2024-09-27 23:00,21.4,,86,21.6
143,措备,2024-09-28 00:00,21.1,,87,21.3
143,措备,2024-09-28 01:00,21,,87,21.2
143,措备,2024-09-28 02:00,20.9,,87,21.2
143,措备,2024-09-28 03:00,20.3,,88,20.3
143,措备,2024-09-28 04:00,19.9,,88,20.5
143,措备,2024-09-28 05:00,19.9,,90,20.6
143,措备,2024-09-28 06:00,19.5,,93,19.7
143,措备,2024-09-28 07:00,19.7,,92,19.9
143,措备,2024-09-28 08:00,22.1,,81,21.8
143,措备,2024-09-28 09:00,22.6,,78,25
143,措备,2024-09-28 10:00,24.5,,68,29.2
143,措备,2024-09-28 11:00,24.9,,63,29.1
143,措备,2024-09-28 12:00,25.7,,61,32.6
143,措备,2024-09-28 13:00,25.7,,59,33.1
143,措备,2024-09-28 14:00,25.3,,63,32.4
143,措备,2024-09-28 15:00,24.6,,66,29
143,措备,2024-09-28 16:00,22.4,0,85,27.1
143,措备,2024-09-28 17:00,22.3,0,82,25.2
143,措备,2024-09-28 18:00,21.9,0,83,24.3
143,措备,2024-09-28 19:00,21.7,0,84,23.4
143,措备,2024-09-28 20:00,20.1,.1,93,22.4
143,措备,2024-09-28 21:00,20.1,0,91,21.8
143,措备,2024-09-28 22:00,20.2,,92,21.9
143,措备,2024-09-28 23:00,20,,92,21.1
143,措备,2024-09-29 00:00,19.8,,93,20.3
143,措备,2024-09-29 01:00,19.5,,92,19.8
143,措备,2024-09-29 02:00,19,,91,19.3
143,措备,2024-09-29 03:00,18.8,,94,19.1
143,措备,2024-09-29 04:00,19.1,,94,20.1
143,措备,2024-09-29 05:00,19.1,,93,20
143,措备,2024-09-29 06:00,19.1,,93,19.8
143,措备,2024-09-29 07:00,18.9,,94,19.8
143,措备,2024-09-29 08:00,20.7,,87,21.5
143,措备,2024-09-29 09:00,21.1,,80,23.6
143,措备,2024-09-29 10:00,21.8,,77,24.5
143,措备,2024-09-29 11:00,23,,71,27.7
143,措备,2024-09-29 12:00,25.3,,61,34.8
143,措备,2024-09-29 13:00,25.3,,53,37.1
143,措备,2024-09-29 14:00,25.6,,52,36.1
143,措备,2024-09-29 15:00,25.5,,48,35.4
143,措备,2024-09-29 16:00,25.1,,47,31.7
143,措备,2024-09-29 17:00,24.4,,47,26.8
143,措备,2024-09-29 18:00,23.1,,56,24.1
143,措备,2024-09-29 19:00,21.9,,63,22.3
143,措备,2024-09-29 20:00,20.5,,71,20.9
143,措备,2024-09-29 21:00,20,,74,20.1
143,措备,2024-09-29 22:00,19,,77,19.3
143,措备,2024-09-29 23:00,17.8,,80,18.6
143,措备,2024-09-30 00:00,17.4,,87,18.1
143,措备,2024-09-30 01:00,16.8,,90,17.7
143,措备,2024-09-30 02:00,16.2,,90,17.3
143,措备,2024-09-30 03:00,15.9,,92,16.9
143,措备,2024-09-30 04:00,15.9,,90,16.7
143,措备,2024-09-30 05:00,15.5,,92,16.3
143,措备,2024-09-30 06:00,15.1,,95,16
143,措备,2024-09-30 07:00,16,,94,16.5
143,措备,2024-09-30 08:00,18,,84,18.2
143,措备,2024-09-30 09:00,20.1,,74,22
143,措备,2024-09-30 10:00,21.6,,69,28.2
143,措备,2024-09-30 11:00,23.6,,60,33.9
143,措备,2024-09-30 12:00,25,,56,38.3
143,措备,2024-09-30 13:00,26.2,,47,41.1
143,措备,2024-09-30 14:00,26.9,,48,40.7
143,措备,2024-09-30 15:00,27.2,,45,37.2
143,措备,2024-09-30 16:00,28,,41,34.2
143,措备,2024-09-30 17:00,28.3,,39,29.5
143,措备,2024-09-30 18:00,26.5,,43,26.1
143,措备,2024-09-30 19:00,23.6,,57,23.6
143,措备,2024-09-30 20:00,22.3,,69,22.6
143,措备,2024-09-30 21:00,21.4,,76,22.1
143,措备,2024-09-30 22:00,21.1,,78,21.7
143,措备,2024-09-30 23:00,20.4,,79,20.7
143,措备,2024-10-01 00:00,19.4,,84,19.8
143,措备,2024-10-01 01:00,18.7,,88,19.1
143,措备,2024-10-01 02:00,17.9,,91,18.4
143,措备,2024-10-01 03:00,17.5,,91,17.8
143,措备,2024-10-01 04:00,17.2,,92,17.5
143,措备,2024-10-01 05:00,16.8,,93,17.1
143,措备,2024-10-01 06:00,16.7,,92,17.1
143,措备,2024-10-01 07:00,16.9,,93,17.6
143,措备,2024-10-01 08:00,19,,85,19.5
143,措备,2024-10-01 09:00,21.6,,77,23.4
143,措备,2024-10-01 10:00,23.1,,66,29.7
143,措备,2024-10-01 11:00,25.2,,56,35.6
143,措备,2024-10-01 12:00,27.4,,45,40.2
143,措备,2024-10-01 13:00,27.1,,47,37.5
143,措备,2024-10-01 14:00,26,,52,31.9
143,措备,2024-10-01 15:00,26.2,,51,31.8
143,措备,2024-10-01 16:00,24.8,,58,28.1
143,措备,2024-10-01 17:00,21.6,,71,25.1
143,措备,2024-10-01 18:00,21.2,,61,23.7
143,措备,2024-10-01 19:00,20.7,,51,22.6
143,措备,2024-10-01 20:00,20.1,,52,21.8
143,措备,2024-10-01 21:00,19.7,,55,21.3
143,措备,2024-10-01 22:00,19.3,,57,20.8
143,措备,2024-10-01 23:00,18.8,,55,20.3
143,措备,2024-10-02 00:00,18.5,,51,19.8
143,措备,2024-10-02 01:00,18,,50,19.3
143,措备,2024-10-02 02:00,17.1,,48,18.5
143,措备,2024-10-02 03:00,16.1,,52,17
143,措备,2024-10-02 04:00,15.6,,49,16.5
143,措备,2024-10-02 05:00,15,,50,15.3
143,措备,2024-10-02 06:00,14.5,,48,14.5
143,措备,2024-10-02 07:00,14.6,,49,14.5
143,措备,2024-10-02 08:00,15.7,,47,16.3
143,措备,2024-10-02 09:00,17,,44,21.2
143,措备,2024-10-02 10:00,17.5,,41,26.1
143,措备,2024-10-02 11:00,19.2,,37,31.9
143,措备,2024-10-02 12:00,19.5,,34,34.8
143,措备,2024-10-02 13:00,20.4,,33,37.5
143,措备,2024-10-02 14:00,20.8,,31,37.6
143,措备,2024-10-02 15:00,20.9,,27,33.9
143,措备,2024-10-02 16:00,21,,29,30.3
143,措备,2024-10-02 17:00,21,,31,25
143,措备,2024-10-02 18:00,19.9,,36,21.7
143,措备,2024-10-02 19:00,18.3,,37,19.2
143,措备,2024-10-02 20:00,16.7,,47,17.6
143,措备,2024-10-02 21:00,15.8,,48,16.8
143,措备,2024-10-02 22:00,15.5,,48,16.5
143,措备,2024-10-02 23:00,14.9,,55,16
143,措备,2024-10-03 00:00,14.3,,57,15.9
143,措备,2024-10-03 01:00,14.4,,57,16
143,措备,2024-10-03 02:00,14.4,,64,16.3
143,措备,2024-10-03 03:00,14.6,,64,16.8
143,措备,2024-10-03 04:00,14.6,,62,16.5
143,措备,2024-10-03 05:00,14.7,,66,16.7
143,措备,2024-10-03 06:00,15,,68,16.8
143,措备,2024-10-03 07:00,15.6,,65,17.2
143,措备,2024-10-03 08:00,16.7,,59,18.6
143,措备,2024-10-03 09:00,17.9,,50,19.3
143,措备,2024-10-03 10:00,18.7,,53,21.5
143,措备,2024-10-03 11:00,19.1,,54,23.1
143,措备,2024-10-03 12:00,19.5,,54,24.4
143,措备,2024-10-03 13:00,20.3,,53,27
143,措备,2024-10-03 14:00,20.3,,53,26.1
143,措备,2024-10-03 15:00,20.6,,54,25.9
143,措备,2024-10-03 16:00,20.1,,54,23
143,措备,2024-10-03 17:00,19.5,,58,21.5
143,措备,2024-10-03 18:00,15.6,2.3,87,18.3
143,措备,2024-10-03 19:00,15.2,2.2,90,17.4
143,措备,2024-10-03 20:00,15,1.9,92,17.1
143,措备,2024-10-03 21:00,14.9,1.1,94,16.9
143,措备,2024-10-03 22:00,14.7,1.7,93,16.9
143,措备,2024-10-03 23:00,14.7,.7,93,16.6
143,措备,2024-10-04 00:00,14.9,0,92,16.8
143,措备,2024-10-04 01:00,14.9,,92,16.9
143,措备,2024-10-04 02:00,14.7,,91,16.7
143,措备,2024-10-04 03:00,14.7,,93,16.6
143,措备,2024-10-04 04:00,14.5,,89,16.1
143,措备,2024-10-04 05:00,13.8,,91,14.9
143,措备,2024-10-04 06:00,13,,95,14.2
143,措备,2024-10-04 07:00,13.3,,97,14.2
143,措备,2024-10-04 08:00,15.3,,87,15.9
143,措备,2024-10-04 09:00,16.5,,76,18.7
143,措备,2024-10-04 10:00,18.8,,67,23.9
143,措备,2024-10-04 11:00,20.7,,61,28.5
143,措备,2024-10-04 12:00,21,,56,30.2
143,措备,2024-10-04 13:00,21.7,,51,28.6
143,措备,2024-10-04 14:00,22.8,,49,31.3
143,措备,2024-10-04 15:00,22.6,,46,29.2
143,措备,2024-10-04 16:00,22.5,,46,26.6
143,措备,2024-10-04 17:00,21.5,,51,22.3
143,措备,2024-10-04 18:00,20.2,,56,19.9
143,措备,2024-10-04 19:00,18.9,,62,18.3
143,措备,2024-10-04 20:00,17.8,,65,17.4
143,措备,2024-10-04 21:00,16.6,,71,16.6
143,措备,2024-10-04 22:00,15.9,,76,15.9
143,措备,2024-10-04 23:00,14.7,,84,15.3
143,措备,2024-10-05 00:00,13.9,,89,14.9
143,措备,2024-10-05 01:00,13.1,,91,14.3
143,措备,2024-10-05 02:00,12.6,,94,13.6
143,措备,2024-10-05 03:00,12,,94,13.2
143,措备,2024-10-05 04:00,11.8,,96,12.8
143,措备,2024-10-05 05:00,11.5,,96,12.5
143,措备,2024-10-05 06:00,11.3,,97,12.3
143,措备,2024-10-05 07:00,11.9,,97,12.6
143,措备,2024-10-05 08:00,14.2,,88,14.3
143,措备,2024-10-05 09:00,15.6,,77,17.6
143,措备,2024-10-05 10:00,18.6,,64,22.8
143,措备,2024-10-05 11:00,21.1,,57,28.2
143,措备,2024-10-05 12:00,22.4,,53,31.8
143,措备,2024-10-05 13:00,22.8,,53,32.3
143,措备,2024-10-05 14:00,23.5,,50,31.8
143,措备,2024-10-05 15:00,22.9,,50,26.4
143,措备,2024-10-05 16:00,22.5,,51,24.9
143,措备,2024-10-05 17:00,22.7,,52,23
143,措备,2024-10-05 18:00,21.1,,60,20.3
143,措备,2024-10-05 19:00,19.6,,67,18.9
143,措备,2024-10-05 20:00,18.6,,72,17.8
143,措备,2024-10-05 21:00,17.4,,79,17
143,措备,2024-10-05 22:00,16.3,,84,16.3
143,措备,2024-10-05 23:00,15.8,,88,15.6
143,措备,2024-10-06 00:00,15.2,,92,15.2
143,措备,2024-10-06 01:00,14.7,,94,15.5
143,措备,2024-10-06 02:00,15.1,,93,16.5
143,措备,2024-10-06 03:00,15.5,,89,16.7
143,措备,2024-10-06 04:00,15.4,,89,16.6
143,措备,2024-10-06 05:00,15.3,,91,16.3
143,措备,2024-10-06 06:00,14.9,,93,15.8
143,措备,2024-10-06 07:00,15.3,,94,16.7
143,措备,2024-10-06 08:00,15.9,,89,18.2
143,措备,2024-10-06 09:00,17.6,,79,21.1
143,措备,2024-10-06 10:00,18.4,,76,22.7
143,措备,2024-10-06 11:00,19.9,,66,25.1
143,措备,2024-10-06 12:00,21.8,,59,29
143,措备,2024-10-06 13:00,22.2,,61,28.7
143,措备,2024-10-06 14:00,21.9,,64,25.8
143,措备,2024-10-06 15:00,21.4,0,69,23.9
143,措备,2024-10-06 16:00,20.5,.1,77,22.2
143,措备,2024-10-06 17:00,19.1,2,87,20.9
143,措备,2024-10-06 18:00,18.4,1.1,91,20.3
143,措备,2024-10-06 19:00,18.3,0,91,19.7
143,措备,2024-10-06 20:00,18.2,0,88,19.3
143,措备,2024-10-06 21:00,17.9,0,90,19.2
143,措备,2024-10-06 22:00,18,,86,19
143,措备,2024-10-06 23:00,18,,79,18.6
143,措备,2024-10-07 00:00,17.3,,89,18.6
143,措备,2024-10-07 01:00,17,,88,18.5
143,措备,2024-10-07 02:00,16.8,,90,18.1
143,措备,2024-10-07 03:00,16.7,,92,18
143,措备,2024-10-07 04:00,16.7,.4,91,17.8
143,措备,2024-10-07 05:00,16.6,.1,89,17.5
143,措备,2024-10-07 06:00,16.3,.1,87,17.1
143,措备,2024-10-07 07:00,15.9,.2,86,16.9
143,措备,2024-10-07 08:00,16.2,.1,83,17.9
143,措备,2024-10-07 09:00,16.5,0,81,19
143,措备,2024-10-07 10:00,17.1,0,76,20
143,措备,2024-10-07 11:00,17.6,0,73,21.9
143,措备,2024-10-07 12:00,18.6,0,66,24
143,措备,2024-10-07 13:00,19,,65,25.4
143,措备,2024-10-07 14:00,19,0,64,23.3
143,措备,2024-10-07 15:00,19.2,0,66,22.9
143,措备,2024-10-07 16:00,18.9,,68,21.4
143,措备,2024-10-07 17:00,18.8,,70,20.6
143,措备,2024-10-07 18:00,18.4,,71,19.4
143,措备,2024-10-07 19:00,17.7,,82,19
143,措备,2024-10-07 20:00,17.2,,83,18.6
143,措备,2024-10-07 21:00,17.2,,82,18.3
143,措备,2024-10-07 22:00,17.4,,79,18
143,措备,2024-10-07 23:00,17.5,,77,17.7
143,措备,2024-10-08 00:00,16.3,,85,17.1
143,措备,2024-10-08 01:00,15.6,,92,16.4
143,措备,2024-10-08 02:00,15,,92,15.8
143,措备,2024-10-08 03:00,14.3,,94,15.2
143,措备,2024-10-08 04:00,14.5,,96,15.8
143,措备,2024-10-08 05:00,14.6,,95,15.8
143,措备,2024-10-08 06:00,14,,93,14.9
143,措备,2024-10-08 07:00,13.8,,96,14.5
143,措备,2024-10-08 08:00,14.7,,95,16.1
143,措备,2024-10-08 09:00,16.9,,83,18.9
143,措备,2024-10-08 10:00,19,,72,23.3
143,措备,2024-10-08 11:00,20.6,,65,27.5
143,措备,2024-10-08 12:00,21.6,,56,28.3
143,措备,2024-10-08 13:00,22.5,,54,31.5
143,措备,2024-10-08 14:00,23.2,,51,28.8
143,措备,2024-10-08 15:00,23.9,,50,28.8
143,措备,2024-10-08 16:00,23.3,,52,26
143,措备,2024-10-08 17:00,20.4,,73,22.8
143,措备,2024-10-08 18:00,19.1,.2,80,20.9
143,措备,2024-10-08 19:00,17.9,5.2,85,19.4
143,措备,2024-10-08 20:00,17.6,.4,88,19.3
143,措备,2024-10-08 21:00,17.3,,88,18.9
143,措备,2024-10-08 22:00,17,,93,18
143,措备,2024-10-08 23:00,16.8,,94,18
